study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
PRJEB30615	SAMEA5207004	ERX3120124	ERR3046534	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046534/ERR3046534_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046534/ERR3046534_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046534/IfmP22_S63_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046534/IfmP22_S63_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/004/ERR3046534	
PRJEB30615	SAMEA5207005	ERX3120125	ERR3046535	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046535/ERR3046535_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046535/ERR3046535_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046535/IfmP23_S75_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046535/IfmP23_S75_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/005/ERR3046535	
PRJEB30615	SAMEA5207016	ERX3120136	ERR3046546	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046546/ERR3046546_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046546/ERR3046546_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046546/IfmP34_S17_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046546/IfmP34_S17_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/006/ERR3046546	
PRJEB30615	SAMEA5207017	ERX3120137	ERR3046547	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046547/ERR3046547_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046547/ERR3046547_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046547/IfmP35_S23_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046547/IfmP35_S23_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/007/ERR3046547	
PRJEB30615	SAMEA5207021	ERX3120141	ERR3046551	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046551/ERR3046551_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046551/ERR3046551_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046551/IfmP139_S92_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046551/IfmP139_S92_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/001/ERR3046551	
PRJEB30615	SAMEA5207026	ERX3120146	ERR3046556	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046556/ERR3046556_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046556/ERR3046556_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046556/IfmK43_S30_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046556/IfmK43_S30_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/006/ERR3046556	
PRJEB30615	SAMEA5207030	ERX3120150	ERR3046560	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046560/ERR3046560_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046560/ERR3046560_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046560/IfmK47_S78_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046560/IfmK47_S78_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/000/ERR3046560	
PRJEB30615	SAMEA5207033	ERX3120153	ERR3046563	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046563/ERR3046563_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046563/ERR3046563_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046563/IfmK50_S19_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046563/IfmK50_S19_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/003/ERR3046563	
PRJEB30615	SAMEA5207036	ERX3120156	ERR3046566	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046566/ERR3046566_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046566/ERR3046566_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046566/IfmK53_S55_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046566/IfmK53_S55_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/006/ERR3046566	
PRJEB30615	SAMEA5207039	ERX3120159	ERR3046569	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046569/ERR3046569_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046569/ERR3046569_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046569/IfmK56_S91_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046569/IfmK56_S91_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/009/ERR3046569	
PRJEB30615	SAMEA5207043	ERX3120163	ERR3046573	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046573/ERR3046573_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046573/ERR3046573_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046573/IfmK60_S44_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046573/IfmK60_S44_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/003/ERR3046573	
PRJEB30615	SAMEA5207045	ERX3120165	ERR3046575	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046575/ERR3046575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046575/ERR3046575_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046575/IfmK62_S68_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046575/IfmK62_S68_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/005/ERR3046575	
PRJEB30615	SAMEA5207054	ERX3120174	ERR3046584	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046584/ERR3046584_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046584/ERR3046584_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046584/IfmP08_S85_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046584/IfmP08_S85_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/004/ERR3046584	
PRJEB30615	SAMEA5207055	ERX3120175	ERR3046585	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046585/ERR3046585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046585/ERR3046585_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046585/IfmP09_S2_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046585/IfmP09_S2_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/005/ERR3046585	
PRJEB30615	SAMEA5207056	ERX3120176	ERR3046586	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046586/ERR3046586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046586/ERR3046586_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046586/IfmP10_S14_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046586/IfmP10_S14_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/006/ERR3046586	
PRJEB30615	SAMEA5207060	ERX3120180	ERR3046590	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046590/ERR3046590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046590/ERR3046590_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046590/IfmP14_S62_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046590/IfmP14_S62_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/000/ERR3046590	
PRJEB30615	SAMEA5207061	ERX3120181	ERR3046591	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046591/ERR3046591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046591/ERR3046591_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046591/IfmP15_S74_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046591/IfmP15_S74_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/001/ERR3046591	
PRJEB30615	SAMEA5207064	ERX3120184	ERR3046594	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046594/ERR3046594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046594/ERR3046594_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046594/IfmP18_S15_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046594/IfmP18_S15_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/004/ERR3046594	
PRJEB30615	SAMEA5207066	ERX3120186	ERR3046596	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046596/ERR3046596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046596/ERR3046596_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046596/IfmP20_S39_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046596/IfmP20_S39_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/006/ERR3046596	
PRJEB30615	SAMEA5207069	ERX3120189	ERR3046599	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046599/ERR3046599_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046599/ERR3046599_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046599/IfmP23_S75_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046599/IfmP23_S75_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/009/ERR3046599	
PRJEB30615	SAMEA5207073	ERX3120193	ERR3046603	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046603/ERR3046603_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046603/ERR3046603_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046603/IfmP27_S28_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046603/IfmP27_S28_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/003/ERR3046603	
PRJEB30615	SAMEA5207076	ERX3120196	ERR3046606	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046606/ERR3046606_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046606/ERR3046606_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046606/IfmP30_S64_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046606/IfmP30_S64_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/006/ERR3046606	
PRJEB30615	SAMEA5207081	ERX3120201	ERR3046611	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046611/ERR3046611_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046611/ERR3046611_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046611/IfmP35_S23_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046611/IfmP35_S23_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/001/ERR3046611	
PRJEB30615	SAMEA5207086	ERX3120206	ERR3046616	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046616/ERR3046616_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046616/ERR3046616_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046616/IfmK39_S77_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046616/IfmK39_S77_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/006/ERR3046616	
PRJEB30615	SAMEA5207088	ERX3120208	ERR3046618	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046618/ERR3046618_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046618/ERR3046618_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046618/IfmK41_S6_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046618/IfmK41_S6_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/008/ERR3046618	
PRJEB30615	SAMEA5207089	ERX3120209	ERR3046619	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046619/ERR3046619_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046619/ERR3046619_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046619/IfmK42_S18_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046619/IfmK42_S18_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/009/ERR3046619	
PRJEB30615	SAMEA5207091	ERX3120211	ERR3046621	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046621/ERR3046621_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046621/ERR3046621_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046621/IfmK44_S42_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046621/IfmK44_S42_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/001/ERR3046621	
PRJEB30615	SAMEA5207095	ERX3120215	ERR3046625	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046625/ERR3046625_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046625/ERR3046625_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046625/IfmK48_S90_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046625/IfmK48_S90_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/005/ERR3046625	
PRJEB30615	SAMEA5207096	ERX3120216	ERR3046626	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046626/ERR3046626_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046626/ERR3046626_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046626/IfmK49_S7_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046626/IfmK49_S7_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/006/ERR3046626	
PRJEB30615	SAMEA5207100	ERX3120220	ERR3046630	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046630/ERR3046630_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046630/ERR3046630_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046630/IfmK53_S55_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046630/IfmK53_S55_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/000/ERR3046630	
PRJEB30615	SAMEA5207102	ERX3120222	ERR3046632	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046632/ERR3046632_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046632/ERR3046632_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046632/IfmK55_S48_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046632/IfmK55_S48_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/002/ERR3046632	
PRJEB30615	SAMEA5207108	ERX3120228	ERR3046638	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046638/ERR3046638_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046638/ERR3046638_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046638/IfmK61_S84_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046638/IfmK61_S84_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/008/ERR3046638	
PRJEB30615	SAMEA5207109	ERX3120229	ERR3046639	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046639/ERR3046639_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046639/ERR3046639_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046639/IfmK62_S68_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046639/IfmK62_S68_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/009/ERR3046639	
PRJEB30615	SAMEA5207111	ERX3120241	ERR3046651	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046651/ERR3046651.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046651/R_2017_08_22_13_31_36_user_1PG-40-wseA1Parkinson.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/001/ERR3046651	
